modzcta,year_month,RentIndex,y_next,target_month
11103,2022-06,2305.937783750186,2338.119453070329,2022-07
11103,2022-07,2338.119453070329,2372.6708453507267,2022-08
11103,2022-08,2372.6708453507267,2413.619778602836,2022-09
11103,2022-09,2413.619778602836,2427.546953494425,2022-10
11103,2022-10,2427.546953494425,2439.3158109609826,2022-11
11103,2022-11,2439.3158109609826,2410.963892149829,2022-12
11103,2022-12,2410.963892149829,2415.822082254282,2023-01
11103,2023-01,2415.822082254282,2369.8307075019,2023-02
11103,2023-02,2369.8307075019,2396.6884753589925,2023-03
11103,2023-03,2396.6884753589925,2388.656834044278,2023-04
11103,2023-04,2388.656834044278,2466.120550230651,2023-05
11103,2023-05,2466.120550230651,2487.9689802619782,2023-06
11103,2023-06,2487.9689802619782,2526.18656395174,2023-07
11103,2023-07,2526.18656395174,2479.430573251267,2023-08
11103,2023-08,2479.430573251267,2477.5661150100523,2023-09
11103,2023-09,2477.5661150100523,2495.332978584648,2023-10
11103,2023-10,2495.332978584648,2516.318134953593,2023-11
11103,2023-11,2516.318134953593,2558.706547343508,2023-12
11104,2022-01,2069.778591149964,2071.9989220651264,2022-02
11104,2022-02,2071.9989220651264,2100.9513026476816,2022-03
11104,2022-03,2100.9513026476816,2118.6686792219343,2022-04
11104,2022-04,2118.6686792219343,2164.420826004921,2022-05
11104,2022-05,2164.420826004921,2197.956119507144,2022-06
11104,2022-06,2197.956119507144,2218.6005881389747,2022-07
11104,2022-07,2218.6005881389747,2228.6420682944754,2022-08
11104,2022-08,2228.6420682944754,2249.1640359800444,2022-09
11104,2022-09,2249.1640359800444,2281.603060080925,2022-10
11104,2022-10,2281.603060080925,2264.6698603545647,2022-11
11104,2022-11,2264.6698603545647,2305.422910266343,2022-12
11104,2022-12,2305.422910266343,2304.5899277492163,2023-01
11104,2023-01,2304.5899277492163,2308.2236431533183,2023-02
11104,2023-02,2308.2236431533183,2303.5954538583383,2023-03
11104,2023-03,2303.5954538583383,2315.696257794009,2023-04
11104,2023-04,2315.696257794009,2365.774844650497,2023-05
11104,2023-05,2365.774844650497,2360.689212483742,2023-06
11104,2023-06,2360.689212483742,2366.185433623567,2023-07
11104,2023-07,2366.185433623567,2415.423909283153,2023-08
11104,2023-08,2415.423909283153,2441.561052446084,2023-09
11104,2023-09,2441.561052446084,2436.002401766815,2023-10
11104,2023-10,2436.002401766815,2416.1443919225417,2023-11
11104,2023-11,2416.1443919225417,2418.1535125625264,2023-12
11105,2022-01,2194.682454796421,2236.439884647575,2022-02
11105,2022-02,2236.439884647575,2219.1552586365297,2022-03
11105,2022-03,2219.1552586365297,2242.6422804618974,2022-04
11105,2022-04,2242.6422804618974,2281.234932499803,2022-05
11105,2022-05,2281.234932499803,2339.1533990918974,2022-06
11105,2022-06,2339.1533990918974,2378.545636445348,2022-07
11105,2022-07,2378.545636445348,2417.740952201372,2022-08
11105,2022-08,2417.740952201372,2418.101507917,2022-09
11105,2022-09,2418.101507917,2419.368340495964,2022-10
11105,2022-10,2419.368340495964,2377.8494605578376,2022-11
11105,2022-11,2377.8494605578376,2388.6045222956623,2022-12
11105,2022-12,2388.6045222956623,2397.939843992466,2023-01
11105,2023-01,2397.939843992466,2441.157135984348,2023-02
11105,2023-02,2441.157135984348,2458.988833333388,2023-03
11105,2023-03,2458.988833333388,2500.076581822685,2023-04
11105,2023-04,2500.076581822685,2524.513702375058,2023-05
11105,2023-05,2524.513702375058,2562.539303380798,2023-06
11105,2023-06,2562.539303380798,2586.533334373357,2023-07
11105,2023-07,2586.533334373357,2612.55880090968,2023-08
11105,2023-08,2612.55880090968,2572.838765204714,2023-09
11105,2023-09,2572.838765204714,2550.675260924864,2023-10
11105,2023-10,2550.675260924864,2529.963527854854,2023-11
11105,2023-11,2529.963527854854,2545.948758387664,2023-12
11106,2022-01,2318.016221919906,2361.185770826649,2022-02
11106,2022-02,2361.185770826649,2370.4084374200243,2022-03
11106,2022-03,2370.4084374200243,2393.64641078706,2022-04
11106,2022-04,2393.64641078706,2401.1227536889032,2022-05
11106,2022-05,2401.1227536889032,2445.2038574527287,2022-06
11106,2022-06,2445.2038574527287,2495.9248963976825,2022-07
11106,2022-07,2495.9248963976825,2550.549949912727,2022-08
11106,2022-08,2550.549949912727,2576.68673578883,2022-09
11106,2022-09,2576.68673578883,2613.4951781630666,2022-10
11106,2022-10,2613.4951781630666,2613.208529694362,2022-11
11106,2022-11,2613.208529694362,2600.3615899051374,2022-12
11106,2022-12,2600.3615899051374,2544.6403749746387,2023-01
11106,2023-01,2544.6403749746387,2554.9030250877804,2023-02
11106,2023-02,2554.9030250877804,2583.1639718473707,2023-03
11106,2023-03,2583.1639718473707,2628.6778506251826,2023-04
11106,2023-04,2628.6778506251826,2635.7600424608377,2023-05
11106,2023-05,2635.7600424608377,2670.3584994533107,2023-06
11106,2023-06,2670.3584994533107,2715.5682654584703,2023-07
11106,2023-07,2715.5682654584703,2731.26630367644,2023-08
11106,2023-08,2731.26630367644,2734.64560935852,2023-09
11106,2023-09,2734.64560935852,2725.2332393212955,2023-10
11106,2023-10,2725.2332393212955,2708.151989024673,2023-11
11106,2023-11,2708.151989024673,2695.51428651581,2023-12
11109,2022-01,3706.456167639141,3743.957406940273,2022-02
11109,2022-02,3743.957406940273,3801.796232232362,2022-03
11109,2022-03,3801.796232232362,3897.814254134061,2022-04
11109,2022-04,3897.814254134061,3993.783354636893,2022-05
11109,2022-05,3993.783354636893,4069.864468522373,2022-06
11109,2022-06,4069.864468522373,4182.477467319509,2022-07
11109,2022-07,4182.477467319509,4194.545813757331,2022-08
11109,2022-08,4194.545813757331,4216.138204677784,2022-09
11109,2022-09,4216.138204677784,4184.453390716573,2022-10
11109,2022-10,4184.453390716573,4173.763617752341,2022-11
11109,2022-11,4173.763617752341,4131.004000890801,2022-12
11109,2022-12,4131.004000890801,4058.368237861549,2023-01
11109,2023-01,4058.368237861549,4059.064134590757,2023-02
11109,2023-02,4059.064134590757,4096.900617609351,2023-03
11109,2023-03,4096.900617609351,4176.956927373334,2023-04
11109,2023-04,4176.956927373334,4229.495608983233,2023-05
11109,2023-05,4229.495608983233,4271.338279063733,2023-06
11109,2023-06,4271.338279063733,4354.173167702889,2023-07
11109,2023-07,4354.173167702889,4393.48294208965,2023-08
11109,2023-08,4393.48294208965,4418.010465432136,2023-09
11109,2023-09,4418.010465432136,4347.365319047094,2023-10
11109,2023-10,4347.365319047094,4273.860658108606,2023-11
11109,2023-11,4273.860658108606,4210.735083467996,2023-12
11201,2022-01,3713.158214164991,3759.91260819286,2022-02
11201,2022-02,3759.91260819286,3777.7277726068496,2022-03
11201,2022-03,3777.7277726068496,3818.414401198144,2022-04
11201,2022-04,3818.414401198144,3881.97695672041,2022-05
11201,2022-05,3881.97695672041,3947.2723266902185,2022-06
11201,2022-06,3947.2723266902185,3996.177420288268,2022-07
11201,2022-07,3996.177420288268,4024.442966327064,2022-08
11201,2022-08,4024.442966327064,4036.745716565612,2022-09
11201,2022-09,4036.745716565612,4029.547389326307,2022-10
11201,2022-10,4029.547389326307,3980.650640458439,2022-11
11201,2022-11,3980.650640458439,3986.790296548213,2022-12
11201,2022-12,3986.790296548213,3984.233298273283,2023-01
11201,2023-01,3984.233298273283,4037.897999015332,2023-02
11201,2023-02,4037.897999015332,4063.313669420479,2023-03
11201,2023-03,4063.313669420479,4092.599653429888,2023-04
11201,2023-04,4092.599653429888,4111.013904216022,2023-05
11201,2023-05,4111.013904216022,4119.017915628582,2023-06
11201,2023-06,4119.017915628582,4178.16848155609,2023-07
11201,2023-07,4178.16848155609,4199.794777745369,2023-08
11201,2023-08,4199.794777745369,4209.103092226826,2023-09
11201,2023-09,4209.103092226826,4176.400511104769,2023-10
11201,2023-10,4176.400511104769,4137.061241494128,2023-11
11201,2023-11,4137.061241494128,4130.637165069006,2023-12
11203,2022-01,2263.2624331026914,2322.443805788618,2022-02
11203,2022-02,2322.443805788618,2326.259935254175,2022-03
11203,2022-03,2326.259935254175,2335.175444271047,2022-04
11203,2022-04,2335.175444271047,2393.035652513588,2022-05
11203,2022-05,2393.035652513588,2484.4177335453155,2022-06
11203,2022-06,2484.4177335453155,2553.265339629443,2022-07
11203,2022-07,2553.265339629443,2561.157357865304,2022-08
11203,2022-08,2561.157357865304,2586.990850211206,2022-09
11203,2022-09,2586.990850211206,2605.95279910692,2022-10
11203,2022-10,2605.95279910692,2596.706286261051,2022-11
11203,2022-11,2596.706286261051,2582.6736360446453,2022-12
11203,2022-12,2582.6736360446453,2599.2471848352043,2023-01
11203,2023-01,2599.2471848352043,2618.325616805303,2023-02
11203,2023-02,2618.325616805303,2582.464676974821,2023-03
11203,2023-03,2582.464676974821,2569.862091492347,2023-04
11203,2023-04,2569.862091492347,2575.669744648012,2023-05
11203,2023-05,2575.669744648012,2601.8854265273567,2023-06
11203,2023-06,2601.8854265273567,2651.57983887217,2023-07
11203,2023-07,2651.57983887217,2634.239069337962,2023-08
11203,2023-08,2634.239069337962,2627.265392606552,2023-09
11203,2023-09,2627.265392606552,2633.685987852361,2023-10
11203,2023-10,2633.685987852361,2637.718412382532,2023-11
11203,2023-11,2637.718412382532,2592.751985399765,2023-12
11204,2022-01,2681.6029222412753,2675.139108881194,2022-02
11204,2022-02,2675.139108881194,2695.575930453343,2022-03
11204,2022-03,2695.575930453343,2710.979783898155,2022-04
11204,2022-04,2710.979783898155,2735.2415886680774,2022-05
11204,2022-05,2735.2415886680774,2762.5546389739147,2022-06
11204,2022-06,2762.5546389739147,2789.3646393311765,2022-07
11204,2022-07,2789.3646393311765,2819.5730801954974,2022-08
11204,2022-08,2819.5730801954974,2828.2598947252754,2022-09
11204,2022-09,2828.2598947252754,2846.103668008608,2022-10
11204,2022-10,2846.103668008608,2802.526758409823,2022-11
11204,2022-11,2802.526758409823,2785.644843050115,2022-12
11204,2022-12,2785.644843050115,2681.6029222412753,2023-01
11204,2023-01,2681.6029222412753,2132.8689349090982,2023-02
11204,2023-02,2132.8689349090982,2695.575930453343,2023-03
11204,2023-03,2695.575930453343,2026.4887787659447,2023-04
11204,2023-04,2026.4887787659447,1980.4486038574007,2023-05
11204,2023-05,1980.4486038574007,1990.8374710279224,2023-06
11204,2023-06,1990.8374710279224,2011.5888022058305,2023-07
11204,2023-07,2011.5888022058305,2093.1851520087266,2023-08
11204,2023-08,2093.1851520087266,2149.148384298516,2023-09
11204,2023-09,2149.148384298516,2174.7967858267148,2023-10
11204,2023-10,2174.7967858267148,2202.955064217399,2023-11
11204,2023-11,2202.955064217399,2276.142013724456,2023-12
11205,2022-01,2977.459949823369,3035.324185606236,2022-02
11205,2022-02,3035.324185606236,3106.2396049813933,2022-03
11205,2022-03,3106.2396049813933,3133.658817751563,2022-04
11205,2022-04,3133.658817751563,3204.247335527517,2022-05
11205,2022-05,3204.247335527517,3300.280535078504,2022-06
11205,2022-06,3300.280535078504,3381.789040314272,2022-07
11205,2022-07,3381.789040314272,3403.612742291574,2022-08
11205,2022-08,3403.612742291574,3363.0902525648617,2022-09
11205,2022-09,3363.0902525648617,3314.5813746799995,2022-10
11205,2022-10,3314.5813746799995,3292.144964381342,2022-11
11205,2022-11,3292.144964381342,3285.425971453228,2022-12
11205,2022-12,3285.425971453228,3281.665174491781,2023-01
11205,2023-01,3281.665174491781,3304.17005573248,2023-02
11205,2023-02,3304.17005573248,3351.508236580501,2023-03
11205,2023-03,3351.508236580501,3385.718507554087,2023-04
11205,2023-04,3385.718507554087,3385.7133145852245,2023-05
11205,2023-05,3385.7133145852245,3428.8785059513725,2023-06
11205,2023-06,3428.8785059513725,3445.505294936556,2023-07
11205,2023-07,3445.505294936556,3504.800141720368,2023-08
11205,2023-08,3504.800141720368,3467.0176120587494,2023-09
11205,2023-09,3467.0176120587494,3474.56189308126,2023-10
11205,2023-10,3474.56189308126,3379.2290832219264,2023-11
11205,2023-11,3379.2290832219264,3368.939178147942,2023-12
11206,2022-01,3044.560056682355,3091.6508917283977,2022-02
11206,2022-02,3091.6508917283977,3142.0204634894103,2022-03
11206,2022-03,3142.0204634894103,3231.1705540856005,2022-04
11206,2022-04,3231.1705540856005,3286.2962057741524,2022-05
11206,2022-05,3286.2962057741524,3345.4166168588526,2022-06
11206,2022-06,3345.4166168588526,3374.252692986576,2022-07
11206,2022-07,3374.252692986576,3420.5069658096027,2022-08
11206,2022-08,3420.5069658096027,3448.418351750493,2022-09
11206,2022-09,3448.418351750493,3445.4417408732475,2022-10
11206,2022-10,3445.4417408732475,3383.9331279442704,2022-11
11206,2022-11,3383.9331279442704,3318.569425962321,2022-12
11206,2022-12,3318.569425962321,3333.7422523838386,2023-01
11206,2023-01,3333.7422523838386,3385.904457396673,2023-02
11206,2023-02,3385.904457396673,3419.278753120572,2023-03
11206,2023-03,3419.278753120572,3439.1303226156247,2023-04
11206,2023-04,3439.1303226156247,3453.410419814047,2023-05
11206,2023-05,3453.410419814047,3503.675086248153,2023-06
11206,2023-06,3503.675086248153,3539.303176629348,2023-07
11206,2023-07,3539.303176629348,3550.8054406296114,2023-08
11206,2023-08,3550.8054406296114,3556.5213268851026,2023-09
11206,2023-09,3556.5213268851026,3526.1826267206698,2023-10
11206,2023-10,3526.1826267206698,3451.283187531408,2023-11
11206,2023-11,3451.283187531408,3389.65762466865,2023-12
11207,2022-01,2332.137889898107,2351.4319575960817,2022-02
11207,2022-02,2351.4319575960817,2325.5968160157267,2022-03
11207,2022-03,2325.5968160157267,2371.75597195795,2022-04
11207,2022-04,2371.75597195795,2505.8476254108987,2022-05
11207,2022-05,2505.8476254108987,2616.0952775695014,2022-06
11207,2022-06,2616.0952775695014,2693.103296040747,2022-07
11207,2022-07,2693.103296040747,2681.150532828104,2022-08
11207,2022-08,2681.150532828104,2743.401006839036,2022-09
11207,2022-09,2743.401006839036,2759.2565751467155,2022-10
11207,2022-10,2759.2565751467155,2754.027004063085,2022-11
11207,2022-11,2754.027004063085,2729.59864484588,2022-12
11207,2022-12,2729.59864484588,2680.7063268677903,2023-01
11207,2023-01,2680.7063268677903,2666.6302223181965,2023-02
11207,2023-02,2666.6302223181965,2606.440841273265,2023-03
11207,2023-03,2606.440841273265,2631.37286147897,2023-04
11207,2023-04,2631.37286147897,2657.23605773052,2023-05
11207,2023-05,2657.23605773052,2725.3330277612754,2023-06
11207,2023-06,2725.3330277612754,2781.141106748069,2023-07
11207,2023-07,2781.141106748069,2821.1648770957363,2023-08
11207,2023-08,2821.1648770957363,2910.82408231842,2023-09
11207,2023-09,2910.82408231842,2897.2935391489987,2023-10
11207,2023-10,2897.2935391489987,2860.6093073512466,2023-11
11207,2023-11,2860.6093073512466,2770.787183789096,2023-12
11208,2022-01,2681.6029222412753,2675.139108881194,2022-02
11208,2022-02,2675.139108881194,1946.36351534208,2022-03
11208,2022-03,1946.36351534208,1948.775147614776,2022-04
11208,2022-04,1948.775147614776,2010.964588229672,2022-05
11208,2022-05,2010.964588229672,2027.292657256215,2022-06
11208,2022-06,2027.292657256215,2014.56590849586,2022-07
11208,2022-07,2014.56590849586,2009.438598164756,2022-08
11208,2022-08,2009.438598164756,2003.35070497116,2022-09
11208,2022-09,2003.35070497116,2036.7003024135045,2022-10
11208,2022-10,2036.7003024135045,2061.3977734849304,2022-11
11208,2022-11,2061.3977734849304,2090.3113319992863,2022-12
11208,2022-12,2090.3113319992863,2131.993403273432,2023-01
11208,2023-01,2131.993403273432,2137.848980705749,2023-02
11208,2023-02,2137.848980705749,2125.0373584184285,2023-03
11208,2023-03,2125.0373584184285,2135.923516181804,2023-04
11208,2023-04,2135.923516181804,2156.3339318969765,2023-05
11208,2023-05,2156.3339318969765,2209.8281172529305,2023-06
11208,2023-06,2209.8281172529305,2218.1710904166125,2023-07
11208,2023-07,2218.1710904166125,2227.8759644480388,2023-08
11208,2023-08,2227.8759644480388,2211.336462936161,2023-09
11208,2023-09,2211.336462936161,2191.559251753441,2023-10
11208,2023-10,2191.559251753441,2204.5618094356537,2023-11
11208,2023-11,2204.5618094356537,2228.142758705831,2023-12
11209,2022-01,1947.4295624501483,1916.6621776321824,2022-02
11209,2022-02,1916.6621776321824,1933.7766821898165,2022-03
11209,2022-03,1933.7766821898165,1920.2096996437087,2022-04
11209,2022-04,1920.2096996437087,1949.2667221820925,2022-05
11209,2022-05,1949.2667221820925,1986.5857297933896,2022-06
11209,2022-06,1986.5857297933896,2029.2486474683203,2022-07
11209,2022-07,2029.2486474683203,2066.488491564562,2022-08
11209,2022-08,2066.488491564562,2061.15160013989,2022-09
11209,2022-09,2061.15160013989,2091.788393831766,2022-10
11209,2022-10,2091.788393831766,2070.8657521678047,2022-11
11209,2022-11,2070.8657521678047,2097.449346849925,2022-12
11209,2022-12,2097.449346849925,2114.15709801779,2023-01
11209,2023-01,2114.15709801779,2153.127377220323,2023-02
11209,2023-02,2153.127377220323,2128.3003737728604,2023-03
11209,2023-03,2128.3003737728604,2105.9315018502302,2023-04
11209,2023-04,2105.9315018502302,2106.7983364685406,2023-05
11209,2023-05,2106.7983364685406,2144.307078854294,2023-06
11209,2023-06,2144.307078854294,2185.030900039801,2023-07
11209,2023-07,2185.030900039801,2180.711808003833,2023-08
11209,2023-08,2180.711808003833,2196.0241478134417,2023-09
11209,2023-09,2196.0241478134417,2202.1102607901657,2023-10
11209,2023-10,2202.1102607901657,2187.9624892155466,2023-11
11209,2023-11,2187.9624892155466,2158.8663277736864,2023-12
11210,2022-01,2403.433595676028,2411.9657176816736,2022-02
11210,2022-02,2411.9657176816736,2459.983313423548,2022-03
11210,2022-03,2459.983313423548,2451.59044759524,2022-04
11210,2022-04,2451.59044759524,2478.2160810445525,2022-05
11210,2022-05,2478.2160810445525,2493.6499317405533,2022-06
11210,2022-06,2493.6499317405533,2559.317082160154,2022-07
11210,2022-07,2559.317082160154,2569.895675920622,2022-08
11210,2022-08,2569.895675920622,2562.446412525191,2022-09
11210,2022-09,2562.446412525191,2539.897992089629,2022-10
11210,2022-10,2539.897992089629,2537.785544122424,2022-11
11210,2022-11,2537.785544122424,2575.451908551345,2022-12
11210,2022-12,2575.451908551345,2610.230877665936,2023-01
11210,2023-01,2610.230877665936,2606.4924170019663,2023-02
11210,2023-02,2606.4924170019663,2611.2008211379343,2023-03
11210,2023-03,2611.2008211379343,2616.0665099248395,2023-04
11210,2023-04,2616.0665099248395,2663.8247973285,2023-05
11210,2023-05,2663.8247973285,2682.170173784308,2023-06
11210,2023-06,2682.170173784308,2681.333653173191,2023-07
11210,2023-07,2681.333653173191,2670.553236272872,2023-08
11210,2023-08,2670.553236272872,2690.058998090008,2023-09
11210,2023-09,2690.058998090008,2695.679684637578,2023-10
11210,2023-10,2695.679684637578,2644.288506529614,2023-11
11210,2023-11,2644.288506529614,2629.7414612808584,2023-12
11211,2022-01,3702.172858677145,3782.217623359688,2022-02
11211,2022-02,3782.217623359688,3844.66953934286,2022-03
11211,2022-03,3844.66953934286,3919.860891113279,2022-04
11211,2022-04,3919.860891113279,3981.093394711543,2022-05
11211,2022-05,3981.093394711543,4059.251454447487,2022-06
11211,2022-06,4059.251454447487,4107.567784222927,2022-07
11211,2022-07,4107.567784222927,4163.739411351367,2022-08
11211,2022-08,4163.739411351367,4165.959842331435,2022-09
11211,2022-09,4165.959842331435,4141.290287323523,2022-10
11211,2022-10,4141.290287323523,4073.312236274072,2022-11
11211,2022-11,4073.312236274072,3995.4854830991226,2022-12
11211,2022-12,3995.4854830991226,3984.8665538645073,2023-01
11211,2023-01,3984.8665538645073,4003.6420811627368,2023-02
11211,2023-02,4003.6420811627368,4093.192648694676,2023-03
11211,2023-03,4093.192648694676,4141.944406264456,2023-04
11211,2023-04,4141.944406264456,4190.797169992756,2023-05
11211,2023-05,4190.797169992756,4229.442654048424,2023-06
11211,2023-06,4229.442654048424,4283.908617903994,2023-07
11211,2023-07,4283.908617903994,4323.28082524886,2023-08
11211,2023-08,4323.28082524886,4318.076910738516,2023-09
11211,2023-09,4318.076910738516,4308.097123861863,2023-10
11211,2023-10,4308.097123861863,4265.415200919975,2023-11
11211,2023-11,4265.415200919975,4173.63509819662,2023-12
11212,2022-01,2681.6029222412753,2675.139108881194,2022-02
11212,2022-02,2675.139108881194,2113.0979756101133,2022-03
11212,2022-03,2113.0979756101133,2174.216476201042,2022-04
11212,2022-04,2174.216476201042,2139.500496300848,2022-05
11212,2022-05,2139.500496300848,2187.3135251779017,2022-06
11212,2022-06,2187.3135251779017,2192.3507408981545,2022-07
11212,2022-07,2192.3507408981545,2245.187266743733,2022-08
11212,2022-08,2245.187266743733,2282.4677934142896,2022-09
11212,2022-09,2282.4677934142896,2269.1901248118565,2022-10
11212,2022-10,2269.1901248118565,2223.2076620538937,2022-11
11212,2022-11,2223.2076620538937,2189.476003007659,2022-12
11212,2022-12,2189.476003007659,2281.750980992388,2023-01
11212,2023-01,2281.750980992388,2395.234949005201,2023-02
11212,2023-02,2395.234949005201,2478.795479570877,2023-03
11212,2023-03,2478.795479570877,2376.853408996208,2023-04
11212,2023-04,2376.853408996208,2370.500623019394,2023-05
11212,2023-05,2370.500623019394,2363.078566190881,2023-06
11212,2023-06,2363.078566190881,2464.141651221816,2023-07
11212,2023-07,2464.141651221816,2414.218037101495,2023-08
11212,2023-08,2414.218037101495,2408.469961911353,2023-09
11212,2023-09,2408.469961911353,2426.503720024844,2023-10
11212,2023-10,2426.503720024844,2463.774977087028,2023-11
11212,2023-11,2463.774977087028,2440.21382366137,2023-12
11213,2022-01,2345.2430275894103,2347.717497368388,2022-02
11213,2022-02,2347.717497368388,2390.1131211595066,2022-03
11213,2022-03,2390.1131211595066,2430.6753015057548,2022-04
11213,2022-04,2430.6753015057548,2506.9043629641674,2022-05
11213,2022-05,2506.9043629641674,2557.025825771478,2022-06
11213,2022-06,2557.025825771478,2607.985114563284,2022-07
11213,2022-07,2607.985114563284,2647.257231921569,2022-08
11213,2022-08,2647.257231921569,2657.7964399122548,2022-09
11213,2022-09,2657.7964399122548,2661.162697857958,2022-10
11213,2022-10,2661.162697857958,2599.192692221559,2022-11
11213,2022-11,2599.192692221559,2548.067934596519,2022-12
11213,2022-12,2548.067934596519,2570.7203558819933,2023-01
11213,2023-01,2570.7203558819933,2593.558782592989,2023-02
11213,2023-02,2593.558782592989,2593.459464353646,2023-03
11213,2023-03,2593.459464353646,2596.0814989037794,2023-04
11213,2023-04,2596.0814989037794,2645.381831850456,2023-05
11213,2023-05,2645.381831850456,2725.123378837376,2023-06
11213,2023-06,2725.123378837376,2723.38223663061,2023-07
11213,2023-07,2723.38223663061,2727.8378962280385,2023-08
11213,2023-08,2727.8378962280385,2720.8702863168323,2023-09
11213,2023-09,2720.8702863168323,2709.347933085717,2023-10
11213,2023-10,2709.347933085717,2673.5722683784893,2023-11
11213,2023-11,2673.5722683784893,2670.835034418481,2023-12
11214,2022-01,1854.1067265655893,1909.5838536896608,2022-02
11214,2022-02,1909.5838536896608,1884.7797101228164,2022-03
11214,2022-03,1884.7797101228164,1934.335121654011,2022-04
11214,2022-04,1934.335121654011,1919.7152626326176,2022-05
11214,2022-05,1919.7152626326176,1896.5777569724423,2022-06
11214,2022-06,1896.5777569724423,1888.5764070211944,2022-07
11214,2022-07,1888.5764070211944,1934.401605660556,2022-08
11214,2022-08,1934.401605660556,1973.973663845388,2022-09
11214,2022-09,1973.973663845388,1977.953818653636,2022-10
11214,2022-10,1977.953818653636,1965.081444903317,2022-11
11214,2022-11,1965.081444903317,1979.2269870684888,2022-12
11214,2022-12,1979.2269870684888,1981.8063308116032,2023-01
11214,2023-01,1981.8063308116032,2023.6833219049824,2023-02
11214,2023-02,2023.6833219049824,2044.31437217491,2023-03
11214,2023-03,2044.31437217491,2066.8853659237266,2023-04
11214,2023-04,2066.8853659237266,2099.042517687536,2023-05
11214,2023-05,2099.042517687536,2101.646869028386,2023-06
11214,2023-06,2101.646869028386,2133.539962628407,2023-07
11214,2023-07,2133.539962628407,2112.9962509437687,2023-08
11214,2023-08,2112.9962509437687,2143.7473879146423,2023-09
11214,2023-09,2143.7473879146423,2132.978568092216,2023-10
11214,2023-10,2132.978568092216,2138.8070593703706,2023-11
11214,2023-11,2138.8070593703706,2117.062853086255,2023-12
11215,2022-01,2961.7147193827577,2982.139057184062,2022-02
11215,2022-02,2982.139057184062,3057.6399974472097,2022-03
11215,2022-03,3057.6399974472097,3092.602208630547,2022-04
11215,2022-04,3092.602208630547,3170.528160581881,2022-05
11215,2022-05,3170.528160581881,3209.8487911625834,2022-06
11215,2022-06,3209.8487911625834,3263.032500495732,2022-07
11215,2022-07,3263.032500495732,3298.1189083321387,2022-08
11215,2022-08,3298.1189083321387,3316.6273009871625,2022-09
11215,2022-09,3316.6273009871625,3335.801825212237,2022-10
11215,2022-10,3335.801825212237,3319.661151411393,2022-11
11215,2022-11,3319.661151411393,3331.530709869533,2022-12
11215,2022-12,3331.530709869533,3337.778582800845,2023-01
11215,2023-01,3337.778582800845,3332.623887101121,2023-02
11215,2023-02,3332.623887101121,3330.4678784465086,2023-03
11215,2023-03,3330.4678784465086,3367.1863486900643,2023-04
11215,2023-04,3367.1863486900643,3416.9287521492874,2023-05
11215,2023-05,3416.9287521492874,3435.9336948249647,2023-06
11215,2023-06,3435.9336948249647,3447.995581692504,2023-07
11215,2023-07,3447.995581692504,3448.050313294509,2023-08
11215,2023-08,3448.050313294509,3471.610751969213,2023-09
11215,2023-09,3471.610751969213,3465.378626784404,2023-10
11215,2023-10,3465.378626784404,3457.171680869112,2023-11
11215,2023-11,3457.171680869112,3457.9976566597534,2023-12
11216,2022-01,2701.6029060761966,2761.178371764987,2022-02
11216,2022-02,2761.178371764987,2815.494893689806,2022-03
11216,2022-03,2815.494893689806,2892.438989730928,2022-04
11216,2022-04,2892.438989730928,2948.4656001088724,2022-05
11216,2022-05,2948.4656001088724,3046.7853960861084,2022-06
11216,2022-06,3046.7853960861084,3149.575012272352,2022-07
11216,2022-07,3149.575012272352,3217.956581411153,2022-08
11216,2022-08,3217.956581411153,3215.040054145,2022-09
11216,2022-09,3215.040054145,3166.2455856100305,2022-10
11216,2022-10,3166.2455856100305,3108.549804522745,2022-11
11216,2022-11,3108.549804522745,3074.3166923878707,2022-12
11216,2022-12,3074.3166923878707,3055.853851009223,2023-01
11216,2023-01,3055.853851009223,3047.1366192661785,2023-02
11216,2023-02,3047.1366192661785,3074.950552155934,2023-03
11216,2023-03,3074.950552155934,3140.2857398264505,2023-04
11216,2023-04,3140.2857398264505,3195.924703275882,2023-05
11216,2023-05,3195.924703275882,3241.2012222666503,2023-06
11216,2023-06,3241.2012222666503,3249.86018831096,2023-07
11216,2023-07,3249.86018831096,3291.545707732884,2023-08
11216,2023-08,3291.545707732884,3298.3690700988136,2023-09
11216,2023-09,3298.3690700988136,3276.575167108444,2023-10
11216,2023-10,3276.575167108444,3203.142158050483,2023-11
11216,2023-11,3203.142158050483,3176.4214114403644,2023-12
11217,2022-01,3336.7927168357364,3348.1866842767263,2022-02
11217,2022-02,3348.1866842767263,3415.950341556704,2022-03
11217,2022-03,3415.950341556704,3454.810307870559,2022-04
11217,2022-04,3454.810307870559,3521.389812055451,2022-05
11217,2022-05,3521.389812055451,3572.6772879547607,2022-06
11217,2022-06,3572.6772879547607,3634.746020744999,2022-07
11217,2022-07,3634.746020744999,3661.369534770432,2022-08
11217,2022-08,3661.369534770432,3657.180984276342,2022-09
11217,2022-09,3657.180984276342,3603.707392041552,2022-10
11217,2022-10,3603.707392041552,3572.248456185229,2022-11
11217,2022-11,3572.248456185229,3584.36457319533,2022-12
11217,2022-12,3584.36457319533,3626.57979399018,2023-01
11217,2023-01,3626.57979399018,3642.614377805046,2023-02
11217,2023-02,3642.614377805046,3657.846173551381,2023-03
11217,2023-03,3657.846173551381,3682.2235463935663,2023-04
